# Serializing assets/vocabularies/places/latest/places.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/place
# title: Place
# version: 20210929-0
# description: Place
key,url,deprecated,valid_from,country_code,label_en,label_it,valid_until
CZE_JNH,http://publications.europa.eu/resource/authority/place/CZE_JNH,false,1951-01-01,CZE_JNH,Jindřichův Hradec,,
CZE_JNJ,http://publications.europa.eu/resource/authority/place/CZE_JNJ,false,1951-01-01,CZE_JNJ,Jablonec nad Nisou,,
CZE_JSN,http://publications.europa.eu/resource/authority/place/CZE_JSN,false,1951-01-01,CZE_JSN,Jeseník,,
CZE_KLD,http://publications.europa.eu/resource/authority/place/CZE_KLD,false,1951-01-01,CZE_KLD,Kladno,,
CZE_KLN,http://publications.europa.eu/resource/authority/place/CZE_KLN,false,1951-01-01,CZE_KLN,Kolín,,
CZE_KLV,http://publications.europa.eu/resource/authority/place/CZE_KLV,false,1951-01-01,CZE_KLV,Karlovy Vary,,
CZE_KMR,http://publications.europa.eu/resource/authority/place/CZE_KMR,false,1951-01-01,CZE_KMR,Kroměříž,,
CZE_KRV,http://publications.europa.eu/resource/authority/place/CZE_KRV,false,1951-01-01,CZE_KRV,Karviná,,
CZE_KTV,http://publications.europa.eu/resource/authority/place/CZE_KTV,false,1951-01-01,CZE_KTV,Klatovy,,
CZE_KUH,http://publications.europa.eu/resource/authority/place/CZE_KUH,false,1951-01-01,CZE_KUH,Kutná Hora,,
CZE_LBR,http://publications.europa.eu/resource/authority/place/CZE_LBR,false,1951-01-01,CZE_LBR,Liberec,,
CZE_LOU,http://publications.europa.eu/resource/authority/place/CZE_LOU,false,1951-01-01,CZE_LOU,Louny,,
CZE_LTC,http://publications.europa.eu/resource/authority/place/CZE_LTC,false,1951-01-01,CZE_LTC,Litoměřice,,
CZE_MBV,http://publications.europa.eu/resource/authority/place/CZE_MBV,false,1951-01-01,CZE_MBV,Mladá Boleslav,,
CZE_MLK,http://publications.europa.eu/resource/authority/place/CZE_MLK,false,1951-01-01,CZE_MLK,Mělník,,
CZE_MST,http://publications.europa.eu/resource/authority/place/CZE_MST,false,1951-01-01,CZE_MST,Most,,
CZE_NAA,http://publications.europa.eu/resource/authority/place/CZE_NAA,false,1951-01-01,CZE_NAA,Náchod,,
CZE_NJC,http://publications.europa.eu/resource/authority/place/CZE_NJC,false,1951-01-01,CZE_NJC,Nový Jičín,,
CZE_NMB,http://publications.europa.eu/resource/authority/place/CZE_NMB,false,1951-01-01,CZE_NMB,Nymburk,,
CZE_OLO,http://publications.europa.eu/resource/authority/place/CZE_OLO,false,1951-01-01,CZE_OLO,Olomouc,,
CZE_OPA,http://publications.europa.eu/resource/authority/place/CZE_OPA,false,1951-01-01,CZE_OPA,Opava,,
CZE_OSR,http://publications.europa.eu/resource/authority/place/CZE_OSR,false,1951-01-01,CZE_OSR,Ostrava,,
CZE_PEL,http://publications.europa.eu/resource/authority/place/CZE_PEL,false,1951-01-01,CZE_PEL,Pelhřimov,,
CZE_PLZ,http://publications.europa.eu/resource/authority/place/CZE_PLZ,false,1951-01-01,CZE_PLZ,Plzeň,Plzeň,
CZE_PRB,http://publications.europa.eu/resource/authority/place/CZE_PRB,false,1951-01-01,CZE_PRB,Pardubice,,
CZE_PRG,http://publications.europa.eu/resource/authority/place/CZE_PRG,false,1951-01-01,CZE_PRG,Prague,Praga,
CZE_PRI,http://publications.europa.eu/resource/authority/place/CZE_PRI,false,1951-01-01,CZE_PRI,Příbram,,
CZE_PRO,http://publications.europa.eu/resource/authority/place/CZE_PRO,false,1951-01-01,CZE_PRO,Prostějov,,
CZE_PRT,http://publications.europa.eu/resource/authority/place/CZE_PRT,false,1951-01-01,CZE_PRT,Prachatice,,
CZE_PRV,http://publications.europa.eu/resource/authority/place/CZE_PRV,false,1951-01-01,CZE_PRV,Přerov,,
CZE_PSK,http://publications.europa.eu/resource/authority/place/CZE_PSK,false,1951-01-01,CZE_PSK,Písek,,
CZE_RAK,http://publications.europa.eu/resource/authority/place/CZE_RAK,false,1951-01-01,CZE_RAK,Rakovník,,
CZE_RKC,http://publications.europa.eu/resource/authority/place/CZE_RKC,false,1951-01-01,CZE_RKC,Rokycany,,
CZE_RNK,http://publications.europa.eu/resource/authority/place/CZE_RNK,false,1951-01-01,CZE_RNK,Rychnov nad Kněžnou,,
CZE_SKN,http://publications.europa.eu/resource/authority/place/CZE_SKN,false,1951-01-01,CZE_SKN,Strakonice,,
CZE_SML,http://publications.europa.eu/resource/authority/place/CZE_SML,false,1951-01-01,CZE_SML,Semily,,
CZE_SNR,http://publications.europa.eu/resource/authority/place/CZE_SNR,false,1951-01-01,CZE_SNR,Senohraby,Senohraby,
CZE_SOK,http://publications.europa.eu/resource/authority/place/CZE_SOK,false,1951-01-01,CZE_SOK,Sokolov,,
CZE_STV,http://publications.europa.eu/resource/authority/place/CZE_STV,false,1951-01-01,CZE_STV,Svitavy,,
CZE_SUM,http://publications.europa.eu/resource/authority/place/CZE_SUM,false,1951-01-01,CZE_SUM,Šumperk,,
CZE_SVB,http://publications.europa.eu/resource/authority/place/CZE_SVB,false,1951-01-01,CZE_SVB,Slavkov u Brna,Slavkov u Brna,
CZE_TAB,http://publications.europa.eu/resource/authority/place/CZE_TAB,false,1951-01-01,CZE_TAB,Tábor,,
CZE_TAC,http://publications.europa.eu/resource/authority/place/CZE_TAC,false,1951-01-01,CZE_TAC,Tachov,,
CZE_TEP,http://publications.europa.eu/resource/authority/place/CZE_TEP,false,1951-01-01,CZE_TEP,Teplice,,
CZE_TNO,http://publications.europa.eu/resource/authority/place/CZE_TNO,false,1951-01-01,CZE_TNO,Ústí nad Orlicí,,
CZE_TRB,http://publications.europa.eu/resource/authority/place/CZE_TRB,false,1951-01-01,CZE_TRB,Třebíč,,
CZE_TRU,http://publications.europa.eu/resource/authority/place/CZE_TRU,false,1951-01-01,CZE_TRU,Trutnov,,
CZE_UHE,http://publications.europa.eu/resource/authority/place/CZE_UHE,false,1951-01-01,CZE_UHE,Uherské Hradiště,,
CZE_ULN,http://publications.europa.eu/resource/authority/place/CZE_ULN,false,1951-01-01,CZE_ULN,Ústí nad Labem,,
CZE_VKV,http://publications.europa.eu/resource/authority/place/CZE_VKV,false,1951-01-01,CZE_VKV,Vyškov,,
CZE_VST,http://publications.europa.eu/resource/authority/place/CZE_VST,false,1951-01-01,CZE_VST,Vsetín,,
CZE_ZLN,http://publications.europa.eu/resource/authority/place/CZE_ZLN,false,1951-01-01,CZE_ZLN,Zlín,,
CZE_ZMO,http://publications.europa.eu/resource/authority/place/CZE_ZMO,false,1951-01-01,CZE_ZMO,Znojmo,,
CZE_ZNS,http://publications.europa.eu/resource/authority/place/CZE_ZNS,false,1951-01-01,CZE_ZNS,Žďár nad Sázavou,,
DEU_83J,http://publications.europa.eu/resource/authority/place/DEU_83J,false,1951-01-01,DEU_83J,Sankt Goar,,
DEU_AAH,http://publications.europa.eu/resource/authority/place/DEU_AAH,false,1951-01-01,DEU_AAH,Aachen,Aquisgrana,
DEU_AAL,http://publications.europa.eu/resource/authority/place/DEU_AAL,false,1951-01-01,DEU_AAL,Aalen,,
DEU_ACH,http://publications.europa.eu/resource/authority/place/DEU_ACH,false,1951-01-01,DEU_ACH,Achern,,
DEU_ACM,http://publications.europa.eu/resource/authority/place/DEU_ACM,false,1951-01-01,DEU_ACM,Achim,,
DEU_ADH,http://publications.europa.eu/resource/authority/place/DEU_ADH,false,1951-01-01,DEU_ADH,Adelsheim,,
DEU_AGB,http://publications.europa.eu/resource/authority/place/DEU_AGB,false,1951-01-01,DEU_AGB,Augsburg,Augusta,
DEU_AHA,http://publications.europa.eu/resource/authority/place/DEU_AHA,false,1951-01-01,DEU_AHA,Ahaus,,
DEU_AHL,http://publications.europa.eu/resource/authority/place/DEU_AHL,false,1951-01-01,DEU_AHL,Ahlen,,
DEU_AHR,http://publications.europa.eu/resource/authority/place/DEU_AHR,false,1951-01-01,DEU_AHR,Ahrensburg,,
DEU_AIC,http://publications.europa.eu/resource/authority/place/DEU_AIC,false,1951-01-01,DEU_AIC,Aichach,,
DEU_ALB,http://publications.europa.eu/resource/authority/place/DEU_ALB,false,1951-01-01,DEU_ALB,Albstadt,,
DEU_ALC,http://publications.europa.eu/resource/authority/place/DEU_ALC,false,1951-01-01,DEU_ALC,Altenburg,,
DEU_ALD,http://publications.europa.eu/resource/authority/place/DEU_ALD,false,1951-01-01,DEU_ALD,Alsfeld,,
DEU_ALF,http://publications.europa.eu/resource/authority/place/DEU_ALF,false,1951-01-01,DEU_ALF,Alfeld (Leine),,
DEU_ALG,http://publications.europa.eu/resource/authority/place/DEU_ALG,false,1951-01-01,DEU_ALG,Altötting,,
DEU_ALK,http://publications.europa.eu/resource/authority/place/DEU_ALK,false,1951-01-01,DEU_ALK,Altenkirchen (Westerwald),,
DEU_ALT,http://publications.europa.eu/resource/authority/place/DEU_ALT,false,1951-01-01,DEU_ALT,Altena,,
DEU_ALZ,http://publications.europa.eu/resource/authority/place/DEU_ALZ,false,1951-01-01,DEU_ALZ,Alzenau,,
DEU_AMB,http://publications.europa.eu/resource/authority/place/DEU_AMB,false,1951-01-01,DEU_AMB,Amberg,,
DEU_AND,http://publications.europa.eu/resource/authority/place/DEU_AND,false,1951-01-01,DEU_AND,Andernach,,
DEU_ANS,http://publications.europa.eu/resource/authority/place/DEU_ANS,false,1951-01-01,DEU_ANS,Ansbach,,
DEU_APO,http://publications.europa.eu/resource/authority/place/DEU_APO,false,1951-01-01,DEU_APO,Apolda,,
DEU_ARN,http://publications.europa.eu/resource/authority/place/DEU_ARN,false,1951-01-01,DEU_ARN,Arnsberg,,
DEU_ARS,http://publications.europa.eu/resource/authority/place/DEU_ARS,false,1951-01-01,DEU_ARS,Arnstadt,,
DEU_ASC,http://publications.europa.eu/resource/authority/place/DEU_ASC,false,1951-01-01,DEU_ASC,Aschaffenburg,,
DEU_ASN,http://publications.europa.eu/resource/authority/place/DEU_ASN,false,1951-01-01,DEU_ASN,Aschersleben,,
DEU_ASQ,http://publications.europa.eu/resource/authority/place/DEU_ASQ,false,1951-01-01,DEU_ASQ,Schönebeck,,
DEU_AUE,http://publications.europa.eu/resource/authority/place/DEU_AUE,false,1951-01-01,DEU_AUE,Auerbach (Vogtland),,
DEU_AUR,http://publications.europa.eu/resource/authority/place/DEU_AUR,false,1951-01-01,DEU_AUR,Aurich,,
DEU_AUZ,http://publications.europa.eu/resource/authority/place/DEU_AUZ,false,1951-01-01,DEU_AUZ,Aue (Sachsen),,
DEU_AZY,http://publications.europa.eu/resource/authority/place/DEU_AZY,false,1951-01-01,DEU_AZY,Alzey,,
DEU_BAB,http://publications.europa.eu/resource/authority/place/DEU_BAB,false,1951-01-01,DEU_BAB,Baden-Baden,,
DEU_BAC,http://publications.europa.eu/resource/authority/place/DEU_BAC,false,1951-01-01,DEU_BAC,Backnang,,
DEU_BAJ,http://publications.europa.eu/resource/authority/place/DEU_BAJ,false,1951-01-01,DEU_BAJ,Bad Iburg,,
DEU_BAL,http://publications.europa.eu/resource/authority/place/DEU_BAL,false,1951-01-01,DEU_BAL,Balingen,,
DEU_BAM,http://publications.europa.eu/resource/authority/place/DEU_BAM,false,1951-01-01,DEU_BAM,Bamberg,Bamberg,
DEU_BAU,http://publications.europa.eu/resource/authority/place/DEU_BAU,false,1951-01-01,DEU_BAU,Bautzen,,
DEU_BBE,http://publications.europa.eu/resource/authority/place/DEU_BBE,false,1951-01-01,DEU_BBE,Bad Berleburg,,
DEU_BBG,http://publications.europa.eu/resource/authority/place/DEU_BBG,false,1951-01-01,DEU_BBG,Brandenburg,Brandeburgo,
DEU_BBK,http://publications.europa.eu/resource/authority/place/DEU_BBK,false,1951-01-01,DEU_BBK,Bersenbrück,,
DEU_BCB,http://publications.europa.eu/resource/authority/place/DEU_BCB,false,1951-01-01,DEU_BCB,Bückeburg,,
DEU_BCL,http://publications.europa.eu/resource/authority/place/DEU_BCL,false,1951-01-01,DEU_BCL,Bruchsal,,
DEU_BCM,http://publications.europa.eu/resource/authority/place/DEU_BCM,false,1951-01-01,DEU_BCM,Brackenheim,,
DEU_BDU,http://publications.europa.eu/resource/authority/place/DEU_BDU,false,1951-01-01,DEU_BDU,Bad Dürkheim,,
DEU_BEC,http://publications.europa.eu/resource/authority/place/DEU_BEC,false,1951-01-01,DEU_BEC,Beckum,,
DEU_BEH,http://publications.europa.eu/resource/authority/place/DEU_BEH,false,1951-01-01,DEU_BEH,Bensheim,,
DEU_BEK,http://publications.europa.eu/resource/authority/place/DEU_BEK,false,1951-01-01,DEU_BEK,Bernkastel-Kues,,
DEU_BEM,http://publications.europa.eu/resource/authority/place/DEU_BEM,false,1951-01-01,DEU_BEM,Besigheim,,
DEU_BEQ,http://publications.europa.eu/resource/authority/place/DEU_BEQ,false,1951-01-01,DEU_BEQ,Bernburg (Saale),,
DEU_BER,http://publications.europa.eu/resource/authority/place/DEU_BER,false,1951-01-01,DEU_BER,Berlin,Berlino,
DEU_BET,http://publications.europa.eu/resource/authority/place/DEU_BET,false,1951-01-01,DEU_BET,Betzdorf,,
DEU_BFA,http://publications.europa.eu/resource/authority/place/DEU_BFA,false,1951-01-01,DEU_BFA,Bad Freienwalde,,
DEU_BFE,http://publications.europa.eu/resource/authority/place/DEU_BFE,false,1951-01-01,DEU_BFE,Bielefeld,,
DEU_BGE,http://publications.europa.eu/resource/authority/place/DEU_BGE,false,1951-01-01,DEU_BGE,Bergen auf Rügen,,
DEU_BGL,http://publications.europa.eu/resource/authority/place/DEU_BGL,false,1951-01-01,DEU_BGL,Bergisch Gladbach,,
DEU_BGM,http://publications.europa.eu/resource/authority/place/DEU_BGM,false,1951-01-01,DEU_BGM,Bad Gandersheim,,
DEU_BGX,http://publications.europa.eu/resource/authority/place/DEU_BGX,false,1951-01-01,DEU_BGX,Burg,,
DEU_BHE,http://publications.europa.eu/resource/authority/place/DEU_BHE,false,1951-01-01,DEU_BHE,Bad Hersfeld,,
DEU_BHM,http://publications.europa.eu/resource/authority/place/DEU_BHM,false,1951-01-01,DEU_BHM,Bergheim,,
DEU_BHO,http://publications.europa.eu/resource/authority/place/DEU_BHO,false,1951-01-01,DEU_BHO,Bad Homburg vor der Höhe,,
DEU_BHT,http://publications.europa.eu/resource/authority/place/DEU_BHT,false,1951-01-01,DEU_BHT,Bocholt,,
DEU_BID,http://publications.europa.eu/resource/authority/place/DEU_BID,false,1951-01-01,DEU_BID,Bitterfeld-Wolfen,,
DEU_BIN,http://publications.europa.eu/resource/authority/place/DEU_BIN,false,1951-01-01,DEU_BIN,Bingen am Rhein,,
DEU_BIT,http://publications.europa.eu/resource/authority/place/DEU_BIT,false,1951-01-01,DEU_BIT,Bitburg,,
DEU_BKE,http://publications.europa.eu/resource/authority/place/DEU_BKE,false,1951-01-01,DEU_BKE,Brake (Unterweser),,
DEU_BKF,http://publications.europa.eu/resource/authority/place/DEU_BKF,false,1951-01-01,DEU_BKF,Biedenkopf,,
DEU_BKI,http://publications.europa.eu/resource/authority/place/DEU_BKI,false,1951-01-01,DEU_BKI,Bad Kissingen,,
DEU_BKK,http://publications.europa.eu/resource/authority/place/DEU_BKK,false,1951-01-01,DEU_BKK,Brakel,,
DEU_BKR,http://publications.europa.eu/resource/authority/place/DEU_BKR,false,1951-01-01,DEU_BKR,Bad Kreuznach,,
DEU_BLZ,http://publications.europa.eu/resource/authority/place/DEU_BLZ,false,1951-01-01,DEU_BLZ,Bad Langensalza,,
DEU_BME,http://publications.europa.eu/resource/authority/place/DEU_BME,false,1951-01-01,DEU_BME,Bad Mergentheim,,
DEU_BMG,http://publications.europa.eu/resource/authority/place/DEU_BMG,false,1951-01-01,DEU_BMG,Blomberg,,
DEU_BMV,http://publications.europa.eu/resource/authority/place/DEU_BMV,false,1951-01-01,DEU_BMV,Bremervörde,,
DEU_BNR,http://publications.europa.eu/resource/authority/place/DEU_BNR,false,1951-01-01,DEU_BNR,Bad Neuenahr-Ahrweiler,,
DEU_BOM,http://publications.europa.eu/resource/authority/place/DEU_BOM,false,1951-01-01,DEU_BOM,Bochum,,
DEU_BON,http://publications.europa.eu/resource/authority/place/DEU_BON,false,1951-01-01,DEU_BON,Bonn,Bonn,
DEU_BOR,http://publications.europa.eu/resource/authority/place/DEU_BOR,false,1951-01-01,DEU_BOR,Borken,,
DEU_BOT,http://publications.europa.eu/resource/authority/place/DEU_BOT,false,1951-01-01,DEU_BOT,Bottrop,,
DEU_BOX,http://publications.europa.eu/resource/authority/place/DEU_BOX,false,1951-01-01,DEU_BOX,Borna,,
DEU_BOY,http://publications.europa.eu/resource/authority/place/DEU_BOY,false,1951-01-01,DEU_BOY,Bad Oeynhausen,,
DEU_BPU,http://publications.europa.eu/resource/authority/place/DEU_BPU,false,1951-01-01,DEU_BPU,Prenzlau,,
DEU_BQB,http://publications.europa.eu/resource/authority/place/DEU_BQB,false,1951-01-01,DEU_BQB,Bad Liebenwerda,,
DEU_BRE,http://publications.europa.eu/resource/authority/place/DEU_BRE,false,1951-01-01,DEU_BRE,Bremen,Brema,
DEU_BRI,http://publications.europa.eu/resource/authority/place/DEU_BRI,false,1951-01-01,DEU_BRI,Brilon,,
DEU_BRU,http://publications.europa.eu/resource/authority/place/DEU_BRU,false,1951-01-01,DEU_BRU,Brühl,,
DEU_BRV,http://publications.europa.eu/resource/authority/place/DEU_BRV,false,1951-01-01,DEU_BRV,Bremerhaven,,
DEU_BSA,http://publications.europa.eu/resource/authority/place/DEU_BSA,false,1951-01-01,DEU_BSA,Bad Säckingen,,
DEU_BSE,http://publications.europa.eu/resource/authority/place/DEU_BSE,false,1951-01-01,DEU_BSE,Bad Segeberg,,
DEU_BSG,http://publications.europa.eu/resource/authority/place/DEU_BSG,false,1951-01-01,DEU_BSG,Bad Saulgau,,
DEU_BSH,http://publications.europa.eu/resource/authority/place/DEU_BSH,false,1951-01-01,DEU_BSH,Breisach,,
DEU_BSZ,http://publications.europa.eu/resource/authority/place/DEU_BSZ,false,1951-01-01,DEU_BSZ,Bad Salzungen,,
DEU_BTN,http://publications.europa.eu/resource/authority/place/DEU_BTN,false,1951-01-01,DEU_BTN,Bretten,,
DEU_BUC,http://publications.europa.eu/resource/authority/place/DEU_BUC,false,1951-01-01,DEU_BUC,Buchen (Odenwald),,
DEU_BUE,http://publications.europa.eu/resource/authority/place/DEU_BUE,false,1951-01-01,DEU_BUE,Bünde,,
DEU_BUL,http://publications.europa.eu/resource/authority/place/DEU_BUL,false,1951-01-01,DEU_BUL,Bühl,,
DEU_BUN,http://publications.europa.eu/resource/authority/place/DEU_BUN,false,1951-01-01,DEU_BUN,Büdingen,,
DEU_BUX,http://publications.europa.eu/resource/authority/place/DEU_BUX,false,1951-01-01,DEU_BUX,Buxtehude,,
DEU_BWE,http://publications.europa.eu/resource/authority/place/DEU_BWE,false,1951-01-01,DEU_BWE,Brunswick,Braunschweig,
DEU_BWL,http://publications.europa.eu/resource/authority/place/DEU_BWL,false,1951-01-01,DEU_BWL,Burgwedel,,
DEU_BWS,http://publications.europa.eu/resource/authority/place/DEU_BWS,false,1951-01-01,DEU_BWS,Bad Waldsee,,
DEU_BWU,http://publications.europa.eu/resource/authority/place/DEU_BWU,false,1951-01-01,DEU_BWU,Böblingen,,
DEU_BYU,http://publications.europa.eu/resource/authority/place/DEU_BYU,false,1951-01-01,DEU_BYU,Bayreuth,,
DEU_BZN,http://publications.europa.eu/resource/authority/place/DEU_BZN,false,1951-01-01,DEU_BZN,Bad Bergzabern,,
DEU_BZT,http://publications.europa.eu/resource/authority/place/DEU_BZT,false,1951-01-01,DEU_BZT,Burgdorf,,
DEU_CAL,http://publications.europa.eu/resource/authority/place/DEU_CAL,false,1951-01-01,DEU_CAL,Calw,,
DEU_CEL,http://publications.europa.eu/resource/authority/place/DEU_CEL,false,1951-01-01,DEU_CEL,Celle,,
DEU_CGN,http://publications.europa.eu/resource/authority/place/DEU_CGN,false,1951-01-01,DEU_CGN,Cologne,Colonia,
DEU_CHA,http://publications.europa.eu/resource/authority/place/DEU_CHA,false,1951-01-01,DEU_CHA,Cham,,
DEU_CHE,http://publications.europa.eu/resource/authority/place/DEU_CHE,false,1951-01-01,DEU_CHE,Chemnitz,,
DEU_CLO,http://publications.europa.eu/resource/authority/place/DEU_CLO,false,1951-01-01,DEU_CLO,Cloppenburg,,
DEU_COB,http://publications.europa.eu/resource/authority/place/DEU_COB,false,1951-01-01,DEU_COB,Coburg,Coburgo,
DEU_COC,http://publications.europa.eu/resource/authority/place/DEU_COC,false,1951-01-01,DEU_COC,Cochem,,
DEU_COF,http://publications.europa.eu/resource/authority/place/DEU_COF,false,1951-01-01,DEU_COF,Coesfeld,,
DEU_COT,http://publications.europa.eu/resource/authority/place/DEU_COT,false,1951-01-01,DEU_COT,Cottbus,,
DEU_CRH,http://publications.europa.eu/resource/authority/place/DEU_CRH,false,1951-01-01,DEU_CRH,Crailsheim,,
DEU_CRL,http://publications.europa.eu/resource/authority/place/DEU_CRL,false,1951-01-01,DEU_CRL,Castrop-Rauxel,,
DEU_CUL,http://publications.europa.eu/resource/authority/place/DEU_CUL,false,1951-01-01,DEU_CUL,Clausthal-Zellerfeld,,
DEU_CUX,http://publications.europa.eu/resource/authority/place/DEU_CUX,false,1951-01-01,DEU_CUX,Cuxhaven,,
DEU_DAC,http://publications.europa.eu/resource/authority/place/DEU_DAC,false,1951-01-01,DEU_DAC,Dachau,,
DEU_DAR,http://publications.europa.eu/resource/authority/place/DEU_DAR,false,1951-01-01,DEU_DAR,Darmstadt,,
DEU_DAU,http://publications.europa.eu/resource/authority/place/DEU_DAU,false,1951-01-01,DEU_DAU,Daun,,
DEU_DEG,http://publications.europa.eu/resource/authority/place/DEU_DEG,false,1951-01-01,DEU_DEG,Deggendorf,,
DEU_DEK,http://publications.europa.eu/resource/authority/place/DEU_DEK,false,1951-01-01,DEU_DEK,Delbrück,,
DEU_DEL,http://publications.europa.eu/resource/authority/place/DEU_DEL,false,1951-01-01,DEU_DEL,Delmenhorst,,
DEU_DEN,http://publications.europa.eu/resource/authority/place/DEU_DEN,false,1951-01-01,DEU_DEN,Donaueschingen,,
DEU_DET,http://publications.europa.eu/resource/authority/place/DEU_DET,false,1951-01-01,DEU_DET,Detmold,,
DEU_DEZ,http://publications.europa.eu/resource/authority/place/DEU_DEZ,false,1951-01-01,DEU_DEZ,Diez,,
DEU_DIB,http://publications.europa.eu/resource/authority/place/DEU_DIB,false,1951-01-01,DEU_DIB,Dillenburg,,
DEU_DIG,http://publications.europa.eu/resource/authority/place/DEU_DIG,false,1951-01-01,DEU_DIG,Dieburg,,
DEU_DIN,http://publications.europa.eu/resource/authority/place/DEU_DIN,false,1951-01-01,DEU_DIN,Dinslaken,,
DEU_DIZ,http://publications.europa.eu/resource/authority/place/DEU_DIZ,false,1951-01-01,DEU_DIZ,Diepholz,,
DEU_DLD,http://publications.europa.eu/resource/authority/place/DEU_DLD,false,1951-01-01,DEU_DLD,Dillingen an der Donau,,
DEU_DMN,http://publications.europa.eu/resource/authority/place/DEU_DMN,false,1951-01-01,DEU_DMN,Demmin,,
DEU_DNG,http://publications.europa.eu/resource/authority/place/DEU_DNG,false,1951-01-01,DEU_DNG,Dannenberg (Elbe),,
DEU_DOE,http://publications.europa.eu/resource/authority/place/DEU_DOE,false,1951-01-01,DEU_DOE,Döbeln,,
DEU_DON,http://publications.europa.eu/resource/authority/place/DEU_DON,false,1951-01-01,DEU_DON,Dorsten,,
DEU_DPW,http://publications.europa.eu/resource/authority/place/DEU_DPW,false,1951-01-01,DEU_DPW,Dippoldiswalde,,
DEU_DRS,http://publications.europa.eu/resource/authority/place/DEU_DRS,false,1951-01-01,DEU_DRS,Dresden,Dresda,
DEU_DTM,http://publications.europa.eu/resource/authority/place/DEU_DTM,false,1951-01-01,DEU_DTM,Dortmund,,
DEU_DUD,http://publications.europa.eu/resource/authority/place/DEU_DUD,false,1951-01-01,DEU_DUD,Duderstadt,,
DEU_DUE,http://publications.europa.eu/resource/authority/place/DEU_DUE,false,1951-01-01,DEU_DUE,Düren,,
DEU_DUI,http://publications.europa.eu/resource/authority/place/DEU_DUI,false,1951-01-01,DEU_DUI,Duisburg,Duisburg,
DEU_DUN,http://publications.europa.eu/resource/authority/place/DEU_DUN,false,1951-01-01,DEU_DUN,Dülmen,,
DEU_DUS,http://publications.europa.eu/resource/authority/place/DEU_DUS,false,1951-01-01,DEU_DUS,Düsseldorf,Düsseldorf,
DEU_EBW,http://publications.europa.eu/resource/authority/place/DEU_EBW,false,1951-01-01,DEU_EBW,Eberswalde,,
DEU_ECK,http://publications.europa.eu/resource/authority/place/DEU_ECK,false,1951-01-01,DEU_ECK,Eckernförde,,
DEU_EEG,http://publications.europa.eu/resource/authority/place/DEU_EEG,false,1951-01-01,DEU_EEG,Ebersberg,,
DEU_EGG,http://publications.europa.eu/resource/authority/place/DEU_EGG,false,1951-01-03,DEU_EGG,Eggenfelden,,
DEU_EGN,http://publications.europa.eu/resource/authority/place/DEU_EGN,false,1951-01-01,DEU_EGN,Esslingen am Neckar,,
DEU_EHI,http://publications.europa.eu/resource/authority/place/DEU_EHI,false,1951-01-01,DEU_EHI,Ehingen (Donau),,
DEU_EHS,http://publications.europa.eu/resource/authority/place/DEU_EHS,false,1951-01-01,DEU_EHS,Eisenhüttenstadt,,
DEU_EIB,http://publications.europa.eu/resource/authority/place/DEU_EIB,false,1951-01-01,DEU_EIB,Einbeck,,
DEU_EIN,http://publications.europa.eu/resource/authority/place/DEU_EIN,false,1951-01-01,DEU_EIN,Lutherstadt Eisleben,,
DEU_EIS,http://publications.europa.eu/resource/authority/place/DEU_EIS,false,1951-01-01,DEU_EIS,Eisenach,,
DEU_ELM,http://publications.europa.eu/resource/authority/place/DEU_ELM,false,1951-01-01,DEU_ELM,Elmshorn,,
DEU_ELW,http://publications.europa.eu/resource/authority/place/DEU_ELW,false,1951-01-01,DEU_ELW,Ellwangen,,
DEU_ELZ,http://publications.europa.eu/resource/authority/place/DEU_ELZ,false,1951-01-01,DEU_ELZ,Elze,,
DEU_EME,http://publications.europa.eu/resource/authority/place/DEU_EME,false,1951-01-01,DEU_EME,Emden,,
DEU_EMM,http://publications.europa.eu/resource/authority/place/DEU_EMM,false,1951-01-01,DEU_EMM,Emmerich am Rhein,,
DEU_EMN,http://publications.europa.eu/resource/authority/place/DEU_EMN,false,1951-01-01,DEU_EMN,Emmendingen,,
DEU_ENB,http://publications.europa.eu/resource/authority/place/DEU_ENB,false,1951-01-01,DEU_ENB,Eilenburg,,
DEU_ERF,http://publications.europa.eu/resource/authority/place/DEU_ERF,false,1951-01-01,DEU_ERF,Erfurt,Erfurt,
DEU_ERG,http://publications.europa.eu/resource/authority/place/DEU_ERG,false,1951-01-01,DEU_ERG,Erding,,
DEU_ERK,http://publications.europa.eu/resource/authority/place/DEU_ERK,false,1951-01-01,DEU_ERK,Erkelenz,,
DEU_ERL,http://publications.europa.eu/resource/authority/place/DEU_ERL,false,1951-01-01,DEU_ERL,Erlangen,,
DEU_ESR,http://publications.europa.eu/resource/authority/place/DEU_ESR,false,1951-01-01,DEU_ESR,Eschweiler,,
